2025-09-28 13:14:54,302 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20250928_131454_301 ===
2025-09-28 13:14:54,309 |     INFO |            remap_pdf:  82 | Starting PDF remapping with 2 mappings in overlay mode
2025-09-28 13:14:54,310 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20250928_131454_301/input.pdf (77879 bytes)
2025-09-28 13:14:54,310 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-09-28 13:14:54,310 |     INFO |         log_mappings:  81 | Word mappings to apply: 2 total
2025-09-28 13:14:54,310 |     INFO |         log_mappings:  83 |   '0.9:' → '9.0:'
2025-09-28 13:14:54,310 |     INFO |         log_mappings:  83 |   '1.2:' → '0.2:'
2025-09-28 13:14:54,310 |     INFO |         log_mappings:  81 | Word mappings to apply: 2 total
2025-09-28 13:14:54,310 |     INFO |         log_mappings:  83 |   '0.9:' → '9.0:'
2025-09-28 13:14:54,310 |     INFO |         log_mappings:  83 |   '1.2:' → '0.2:'
2025-09-28 13:14:54,323 |     INFO | log_pattern_building:  99 | Building regex pattern for 2 words (ignore_case=True)
2025-09-28 13:14:54,323 |    DEBUG | log_pattern_building: 100 | Words to match: ['0.9:', '1.2:']
2025-09-28 13:14:54,323 |    DEBUG | log_pattern_building: 101 | Compiled pattern: 1\.2:|0\.9:
2025-09-28 13:14:54,327 |     INFO | _apply_overlay_mode_mapping: 297 | Processing page 1 with 89 operations
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'RNNsandLSTMQuiz'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'MultipleChoiceQuestions'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Q1.WhatistheprimarybenefitofstackingmultipleRNNlayers(i.e.,stacked'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'RNNs)?'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'A.'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Fastertraining'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'B.'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Lowermemoryusage'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'C.'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Betterlearningofhierarchicalfeatures'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'D.'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Simplerarchitecture'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Q2.WhichofthefollowingisthemainreasonRNNsstrugglewithlong-termdepen-'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'dencies?'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'A.'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Overfitting'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'B.'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Vanishinggradients'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'C.'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Lackofnon-linearity'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'D.'
2025-09-28 13:14:54,328 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Insuffcientdata'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Q3.WhatdiflerentiatesanLSTMcellfromastandardRNNcell?'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'A.'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'ItusesReLUinsteadoftanh'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'B.'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Itintroducesgatestocontroltheowofinformation'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'C.'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Ithasfewerparameters'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'D.'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Itisaconvolutionalarchitecture'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Q4.InastandardLSTM,whichgateisresponsiblefordecidinghowmuchofthe'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'pastmemorytokeep?'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'A.'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Outputgate'
2025-09-28 13:14:54,329 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '1'
2025-09-28 13:14:54,329 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 0: 'RNNs and LSTM Quiz Multiple Choice Questions Q1. What is the primary benefit of stacking multiple RNN layers (i.e., stacked'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 1: 'Multiple Choice Questions Q1. What is the primary benefit of stacking multiple RNN layers (i.e., stacked RNNs)?'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 2: 'Q1. What is the primary benefit of stacking multiple RNN layers (i.e., stacked RNNs)? A.'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 3: 'RNNs)? A.  Faster training'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 4: 'A.  Faster training B.'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 5: ' Faster training B.  Lower memory usage'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 6: 'B.  Lower memory usage C.'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 7: ' Lower memory usage C.  Better learning of hierarchical features'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 8: 'C.  Better learning of hierarchical features D.'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 9: ' Better learning of hierarchical features D.  Simpler architecture'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 10: 'D.  Simpler architecture Q2. Which of the following is the main reason RNNs struggle with long-term depen-'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 11: ' Simpler architecture Q2. Which of the following is the main reason RNNs struggle with long-term depen- dencies?'
2025-09-28 13:14:54,330 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 12: 'Q2. Which of the following is the main reason RNNs struggle with long-term depen- dencies? A.'
2025-09-28 13:14:54,331 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 13: 'dencies? A.  Overfitting'
2025-09-28 13:14:54,331 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 14: 'A.  Overfitting B.'
2025-09-28 13:14:54,331 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 15: ' Overfitting B.  Vanishing gradients'
2025-09-28 13:14:54,331 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 16: 'B.  Vanishing gradients C.'
2025-09-28 13:14:54,331 |    DEBUG | _find_cross_array_matches: 132 | Cross-array window 17: ' Vanishing gradients C.  Lack of non-linearity'
