2025-09-28 17:13:49,251 |     INFO |             __init__:  60 | === Starting PDF Processing Run: 20250928_171349_249 ===
2025-09-28 17:13:49,256 |     INFO |            remap_pdf:  82 | Starting PDF remapping with 2 mappings in overlay mode
2025-09-28 17:13:49,256 |     INFO |        log_input_pdf:  67 | Input PDF saved: /Users/ashishrajshekhar/codex_code_glyph/runs/20250928_171349_249/input.pdf (83391 bytes)
2025-09-28 17:13:49,256 |     INFO |   log_mode_selection:  76 | Processing mode selected: overlay
2025-09-28 17:13:49,256 |     INFO |         log_mappings:  81 | Word mappings to apply: 2 total
2025-09-28 17:13:49,256 |     INFO |         log_mappings:  83 |   '0.9:' → '9.9'
2025-09-28 17:13:49,256 |     INFO |         log_mappings:  83 |   '1.2:' → '0.2:'
2025-09-28 17:13:49,256 |     INFO |         log_mappings:  81 | Word mappings to apply: 2 total
2025-09-28 17:13:49,256 |     INFO |         log_mappings:  83 |   '0.9:' → '9.9'
2025-09-28 17:13:49,256 |     INFO |         log_mappings:  83 |   '1.2:' → '0.2:'
2025-09-28 17:13:49,271 |     INFO | log_pattern_building:  99 | Building regex pattern for 2 words (ignore_case=True)
2025-09-28 17:13:49,271 |    DEBUG | log_pattern_building: 100 | Words to match: ['0.9:', '1.2:']
2025-09-28 17:13:49,271 |    DEBUG | log_pattern_building: 101 | Compiled pattern: 0\.9:|1\.2:
2025-09-28 17:13:49,276 |     INFO | _apply_overlay_mode_mapping: 300 | Processing page 1 with 97 operations
2025-09-28 17:13:49,276 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'RNNsandLSTMQuiz'
2025-09-28 17:13:49,276 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'MultipleChoiceQuestions'
2025-09-28 17:13:49,276 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Q1.WhatistheprimarybenefitofstackingmultipleRNNlayers(i.e.,stackedRNNs)?'
2025-09-28 17:13:49,276 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'A.'
2025-09-28 17:13:49,276 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Fastertraining'
2025-09-28 17:13:49,276 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'B.'
2025-09-28 17:13:49,276 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Lowermemoryusage'
2025-09-28 17:13:49,276 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'C.'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Betterlearningofhierarchicalfeatures'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'D.'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Simplerarchitecture'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Q2.WhichofthefollowingisthemainreasonRNNsstrugglewithlong{termdependen-'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'cies?'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'A.'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Overfitting'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'B.'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Vanishinggradients'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'C.'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Lackofnon{linearity'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'D.'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Insuffcientdata'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Q3.WhatdiflerentiatesanLSTMcellfromastandardRNNcell?'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'A.'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'ItusesReLUinsteadoftanh'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'B.'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Itintroducesgatestocontroltheowofinformation'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'C.'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Ithasfewerparameters'
2025-09-28 17:13:49,277 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'D.'
2025-09-28 17:13:49,278 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Itisaconvolutionalarchitecture'
2025-09-28 17:13:49,278 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Q4.InastandardLSTM,whichgateisresponsiblefordecidinghowmuchofthepast'
2025-09-28 17:13:49,278 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'memorytokeep?'
2025-09-28 17:13:49,278 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'A.'
2025-09-28 17:13:49,278 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Outputgate'
2025-09-28 17:13:49,278 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'B.'
2025-09-28 17:13:49,278 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Forgetgate'
2025-09-28 17:13:49,278 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'C.'
2025-09-28 17:13:49,278 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: 'Inputgate'
2025-09-28 17:13:49,278 |    DEBUG |     process_tj_array:  45 | TJ Array - Combined text: '1'
2025-09-28 17:13:49,278 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 0: 'RNNs and LSTM Quiz Multiple Choice Questions Q1. What is the primary benefit of stacking multiple RNN layers (i.e., stacked RNNs)?'
2025-09-28 17:13:49,278 |    DEBUG | _find_cross_array_matches: 137 | Cross-array window 1: 'Multiple Choice Questions Q1. What is the primary benefit of stacking multiple RNN layers (i.e., stacked RNNs)? A.'
